,Date,Time,ms,DT,raw_LEVEL_m,TEMPERATURE,Rate of Change
0,8/26/2018,06:00:00 pm,0,2018-08-26 18:00:00,8.4343,9.895,0.00860000000000003
1,8/26/2018,06:10:00 pm,0,2018-08-26 18:10:00,8.4359,9.809,0.005299999999999905
2,8/26/2018,06:20:00 pm,0,2018-08-26 18:20:00,8.4372,9.756,0.003700000000000081
3,8/26/2018,06:30:00 pm,0,2018-08-26 18:30:00,8.4392,9.719,0.0025000000000000356
4,8/26/2018,06:40:00 pm,0,2018-08-26 18:40:00,8.4408,9.693999999999999,0.0019999999999999575
5,8/26/2018,06:50:00 pm,0,2018-08-26 18:50:00,8.4432,9.674,0.0013999999999999347
6,8/26/2018,07:00:00 pm,0,2018-08-26 19:00:00,8.4468,9.66,0.001100000000000101
7,8/26/2018,07:10:00 pm,0,2018-08-26 19:10:00,8.45,9.649,0.0008999999999998564
8,8/26/2018,07:20:00 pm,0,2018-08-26 19:20:00,8.4537,9.64,0.000700000000000145
9,8/26/2018,07:30:00 pm,0,2018-08-26 19:30:00,8.4578,9.633,0.0005999999999998451
10,8/26/2018,07:40:00 pm,0,2018-08-26 19:40:00,8.4607,9.627,0.0005000000000000782
11,8/26/2018,07:50:00 pm,0,2018-08-26 19:50:00,8.4645,9.622,0.00039999999999995595
12,8/26/2018,08:00:00 pm,0,2018-08-26 20:00:00,8.468,9.618,0.0004000000000001336
13,8/26/2018,08:10:00 pm,0,2018-08-26 20:10:00,8.4713,9.613999999999999,0.0002999999999998337
14,8/26/2018,08:20:00 pm,0,2018-08-26 20:20:00,8.475,9.611,0.000300000000000189
15,8/26/2018,08:30:00 pm,0,2018-08-26 20:30:00,8.4776,9.607999999999999,0.00019999999999988915
16,8/26/2018,08:40:00 pm,0,2018-08-26 20:40:00,8.4812,9.606,0.0002000000000000668
17,8/26/2018,08:50:00 pm,0,2018-08-26 20:50:00,8.4842,9.604,0.00019999999999988915
18,8/26/2018,09:00:00 pm,0,2018-08-26 21:00:00,8.4874,9.602,0.0002000000000000668
19,8/26/2018,09:10:00 pm,0,2018-08-26 21:10:00,8.4906,9.6,0.0002000000000000668
20,8/26/2018,09:20:00 pm,0,2018-08-26 21:20:00,8.4929,9.597999999999999,0.00019999999999988915
21,8/26/2018,09:30:00 pm,0,2018-08-26 21:30:00,8.4953,9.596,9.999999999994457e-05
22,8/26/2018,09:40:00 pm,0,2018-08-26 21:40:00,8.4976,9.595,0.0002000000000000668
23,8/26/2018,09:50:00 pm,0,2018-08-26 21:50:00,8.4993,9.593,9.999999999994457e-05
24,8/26/2018,10:00:00 pm,0,2018-08-26 22:00:00,8.5014,9.592,9.999999999994457e-05
25,8/26/2018,10:10:00 pm,0,2018-08-26 22:10:00,8.5039,9.591000000000001,0.00010000000000012221
26,8/26/2018,10:20:00 pm,0,2018-08-26 22:20:00,8.5057,9.59,9.999999999994457e-05
27,8/26/2018,10:30:00 pm,0,2018-08-26 22:30:00,8.5074,9.589,0.0002000000000000668
28,8/26/2018,10:40:00 pm,0,2018-08-26 22:40:00,8.5097,9.587,0.0
29,8/26/2018,10:50:00 pm,0,2018-08-26 22:50:00,8.511,9.587,9.999999999994457e-05
30,8/26/2018,11:00:00 pm,0,2018-08-26 23:00:00,8.5132,9.586,9.999999999994457e-05
31,8/26/2018,11:10:00 pm,0,2018-08-26 23:10:00,8.5152,9.585,0.00010000000000012221
32,8/26/2018,11:20:00 pm,0,2018-08-26 23:20:00,8.517,9.584,9.999999999994457e-05
33,8/26/2018,11:30:00 pm,0,2018-08-26 23:30:00,8.5188,9.583,9.999999999994457e-05
34,8/26/2018,11:40:00 pm,0,2018-08-26 23:40:00,8.5208,9.582,0.0
35,8/26/2018,11:50:00 pm,0,2018-08-26 23:50:00,8.5229,9.582,0.00010000000000012221
36,8/27/2018,12:00:00 am,0,2018-08-27 00:00:00,8.5239,9.581,9.999999999994457e-05
37,8/27/2018,12:10:00 am,0,2018-08-27 00:10:00,8.5257,9.58,9.999999999994457e-05
