1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 6400000081776141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Sun Oct 19 15:41:01 PDT 2025
Mission Sample Count:  2329
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Sun Oct 19 15:41:01 PDT 2025
Total Mission Samples:  2329
Total Device Samples:  26018
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/19/25, 3:41:01 PM,%RH,49.753
10/19/25, 3:51:01 PM,%RH,36.852
10/19/25, 4:01:01 PM,%RH,38.762
10/19/25, 4:11:01 PM,%RH,42.687
10/19/25, 4:21:01 PM,%RH,40.709
10/19/25, 4:31:01 PM,%RH,47.376
10/19/25, 4:41:01 PM,%RH,57.379
10/19/25, 4:51:01 PM,%RH,51.688
10/19/25, 5:01:01 PM,%RH,56.615
10/19/25, 5:11:01 PM,%RH,60.227
10/19/25, 5:21:01 PM,%RH,68.458
10/19/25, 5:31:01 PM,%RH,71.305
10/19/25, 5:41:01 PM,%RH,68.913
10/19/25, 5:51:01 PM,%RH,74.053
10/19/25, 6:01:01 PM,%RH,75.641
10/19/25, 6:11:01 PM,%RH,75.131
10/19/25, 6:21:01 PM,%RH,80.064
10/19/25, 6:31:01 PM,%RH,80.617
10/19/25, 6:41:01 PM,%RH,80.012
10/19/25, 6:51:01 PM,%RH,85.91
10/19/25, 7:01:01 PM,%RH,89.056
10/19/25, 7:11:01 PM,%RH,90.589
10/19/25, 7:21:01 PM,%RH,91.594
10/19/25, 7:31:01 PM,%RH,94.137
10/19/25, 7:41:01 PM,%RH,94.106
10/19/25, 7:51:01 PM,%RH,94.617
10/19/25, 8:01:01 PM,%RH,94.563
10/19/25, 8:11:01 PM,%RH,96.088
10/19/25, 8:21:01 PM,%RH,96.571
10/19/25, 8:31:01 PM,%RH,97.075
10/19/25, 8:41:01 PM,%RH,97.558
10/19/25, 8:51:01 PM,%RH,96.045
10/19/25, 9:01:01 PM,%RH,98.543
10/19/25, 9:11:01 PM,%RH,98.53
10/19/25, 9:21:01 PM,%RH,98.53
10/19/25, 9:31:01 PM,%RH,100
10/19/25, 9:41:01 PM,%RH,99.515
10/19/25, 9:51:01 PM,%RH,100
10/19/25, 10:01:01 PM,%RH,100
10/19/25, 10:11:01 PM,%RH,100
10/19/25, 10:21:01 PM,%RH,100
10/19/25, 10:31:01 PM,%RH,100
10/19/25, 10:41:01 PM,%RH,100
10/19/25, 10:51:01 PM,%RH,100
10/19/25, 11:01:01 PM,%RH,100
