



California (PST) SNOTEL Site Independence Camp - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Nov 26 21:18:06 GMT-08:00 2024. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,
539,2018-10-01,,     0.0,
539,2018-10-02,,     0.0,
539,2018-10-03,,     0.0,
539,2018-10-04,,     0.0,
539,2018-10-05,,     0.0,
539,2018-10-06,,     0.0,
539,2018-10-07,,     0.0,
539,2018-10-08,,     0.0,
539,2018-10-09,,     0.0,
539,2018-10-10,,     0.0,
539,2018-10-11,,     0.0,
539,2018-10-12,,     0.0,
539,2018-10-13,,     0.0,
539,2018-10-14,,     0.0,
539,2018-10-15,,     0.0,
539,2018-10-16,,     0.0,
539,2018-10-17,,     0.0,
539,2018-10-18,,     0.0,
539,2018-10-19,,     0.0,
539,2018-10-20,,     0.0,
539,2018-10-21,,     0.0,
539,2018-10-22,,     0.0,
539,2018-10-23,,     0.0,
539,2018-10-24,,     0.0,
539,2018-10-25,,     0.0,
539,2018-10-26,,     0.0,
539,2018-10-27,,     0.0,
539,2018-10-28,,     0.0,
539,2018-10-29,,     0.0,
539,2018-10-30,,     0.0,
539,2018-10-31,,     0.0,
539,2018-11-01,,     0.0,
539,2018-11-02,,     0.0,
539,2018-11-03,,     0.0,
539,2018-11-04,,     0.0,
539,2018-11-05,,     0.0,
539,2018-11-06,,     0.0,
539,2018-11-07,,     0.0,
539,2018-11-08,,     0.0,
539,2018-11-09,,     0.0,
539,2018-11-10,,     0.0,
539,2018-11-11,,     0.0,
539,2018-11-12,,     0.0,
539,2018-11-13,,     0.0,
539,2018-11-14,,     0.0,
539,2018-11-15,,     0.0,
539,2018-11-16,,     0.0,
539,2018-11-17,,     0.0,
539,2018-11-18,,     0.0,
539,2018-11-19,,     0.0,
539,2018-11-20,,     0.0,
539,2018-11-21,,     0.0,
539,2018-11-22,,     0.0,
539,2018-11-23,,     0.4,
