



California (PST) SNOTEL Site Independence Camp - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Nov 26 21:17:39 GMT-08:00 2024. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,
539,2007-10-01,,     0.0,
539,2007-10-02,,     0.0,
539,2007-10-03,,     0.0,
539,2007-10-04,,     0.0,
539,2007-10-05,,     0.4,
539,2007-10-06,,     0.4,
539,2007-10-07,,     0.2,
539,2007-10-08,,     0.1,
539,2007-10-09,,     0.0,
539,2007-10-10,,     0.0,
539,2007-10-11,,     0.0,
539,2007-10-12,,     0.0,
539,2007-10-13,,     0.0,
539,2007-10-14,,     0.0,
539,2007-10-15,,     0.0,
539,2007-10-16,,     0.0,
539,2007-10-17,,     0.0,
539,2007-10-18,,     0.0,
539,2007-10-19,,     0.0,
539,2007-10-20,,     0.0,
539,2007-10-21,,     0.0,
539,2007-10-22,,     0.0,
539,2007-10-23,,     0.0,
539,2007-10-24,,     0.0,
539,2007-10-25,,     0.0,
539,2007-10-26,,     0.0,
539,2007-10-27,,     0.0,
539,2007-10-28,,     0.0,
539,2007-10-29,,     0.0,
539,2007-10-30,,     0.0,
539,2007-10-31,,     0.0,
539,2007-11-01,,     0.0,
539,2007-11-02,,     0.0,
539,2007-11-03,,     0.0,
539,2007-11-04,,     0.0,
539,2007-11-05,,     0.0,
539,2007-11-06,,     0.0,
539,2007-11-07,,     0.0,
539,2007-11-08,,     0.0,
539,2007-11-09,,     0.0,
539,2007-11-10,,     0.0,
539,2007-11-11,,     0.0,
539,2007-11-12,,     0.0,
539,2007-11-13,,     0.0,
539,2007-11-14,,     0.0,
539,2007-11-15,,     0.0,
539,2007-11-16,,     0.0,
539,2007-11-17,,     0.0,
539,2007-11-18,,     0.0,
539,2007-11-19,,     0.0,
539,2007-11-20,,     0.0,
539,2007-11-21,,     0.0,
539,2007-11-22,,     0.0,
539,2007-11-23,,     0.0,
539,2007-11-24,,     0.0,
539,2007-11-25,,     0.0,
539,2007-11-26,,     0.0,
539,2007-11-27,,     0.0,
539,2007-11-28,,     0.0,
539,2007-11-29,,     0.0,
539,2007-11-30,,     0.0,
539,2007-12-01,,     0.0,
539,2007-12-02,,     0.0,
539,2007-12-03,,     0.0,
539,2007-12-04,,     0.0,
539,2007-12-05,,     0.0,
539,2007-12-06,,     0.0,
539,2007-12-07,,     0.2,
539,2007-12-08,,     1.4,
539,2007-12-09,,     1.4,
539,2007-12-10,,     1.4,
539,2007-12-11,,     1.4,
539,2007-12-12,,     1.4,
539,2007-12-13,,     1.4,
539,2007-12-14,,     1.4,
539,2007-12-15,,     1.5,
539,2007-12-16,,     1.5,
539,2007-12-17,,     1.5,
539,2007-12-18,,     1.6,
539,2007-12-19,,     1.9,
539,2007-12-20,,     2.3,
539,2007-12-21,,     3.2,
539,2007-12-22,,     3.2,
539,2007-12-23,,     3.2,
539,2007-12-24,,     3.2,
539,2007-12-25,,     3.2,
539,2007-12-26,,     3.2,
539,2007-12-27,,     3.2,
539,2007-12-28,,     3.2,
539,2007-12-29,,     3.3,
539,2007-12-30,,     3.3,
539,2007-12-31,,     3.3,
539,2008-01-01,,     3.3,
539,2008-01-02,,     3.3,
539,2008-01-03,,     3.3,
539,2008-01-04,,     3.8,
539,2008-01-05,,     6.2,
539,2008-01-06,,     7.5,
539,2008-01-07,,     7.5,
539,2008-01-08,,     7.5,
539,2008-01-09,,     8.4,
539,2008-01-10,,     8.4,
539,2008-01-11,,     8.4,
539,2008-01-12,,     8.4,
539,2008-01-13,,     8.4,
539,2008-01-14,,     8.4,
539,2008-01-15,,     8.4,
539,2008-01-16,,     8.4,
539,2008-01-17,,     8.4,
