well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
KHT-XE5S,7/19/2021,12:25:00 pm,0,2021-07-19 12:25:00,9.46,9.764,0.008999999999999985
KHT-XE5S,7/19/2021,12:35:00 pm,0,2021-07-19 12:35:00,9.4469,9.674,0.005299999999999905
KHT-XE5S,7/19/2021,12:45:00 pm,0,2021-07-19 12:45:00,9.4357,9.621,0.0032000000000000028
KHT-XE5S,7/19/2021,12:55:00 pm,0,2021-07-19 12:55:00,9.4257,9.589,0.002200000000000024
KHT-XE5S,7/19/2021,01:05:00 pm,0,2021-07-19 13:05:00,9.418,9.567,0.0013999999999999347
KHT-XE5S,7/19/2021,01:15:00 pm,0,2021-07-19 13:15:00,9.4111,9.553,0.0010000000000001564
KHT-XE5S,7/19/2021,01:25:00 pm,0,2021-07-19 13:25:00,9.4047,9.543,0.0007999999999999119
KHT-XE5S,7/19/2021,01:35:00 pm,0,2021-07-19 13:35:00,9.3994,9.535,0.0006000000000000227
KHT-XE5S,7/19/2021,01:45:00 pm,0,2021-07-19 13:45:00,9.3957,9.529,0.00039999999999995595
KHT-XE5S,7/19/2021,01:55:00 pm,0,2021-07-19 13:55:00,9.3914,9.525,0.00030000000000001136
KHT-XE5S,7/19/2021,02:05:00 pm,0,2021-07-19 14:05:00,9.3879,9.522,0.00030000000000001136
KHT-XE5S,7/19/2021,02:15:00 pm,0,2021-07-19 14:15:00,9.384,9.519,0.0002000000000000668
KHT-XE5S,7/19/2021,02:25:00 pm,0,2021-07-19 14:25:00,9.3799,9.517,0.00019999999999988915
KHT-XE5S,7/19/2021,02:35:00 pm,0,2021-07-19 14:35:00,9.3756,9.515,0.00010000000000012221
KHT-XE5S,7/19/2021,02:45:00 pm,0,2021-07-19 14:45:00,9.3714,9.514,9.999999999994457e-05
KHT-XE5S,7/19/2021,02:55:00 pm,0,2021-07-19 14:55:00,9.3684,9.513,9.999999999994457e-05
KHT-XE5S,7/19/2021,03:05:00 pm,0,2021-07-19 15:05:00,9.3649,9.512,0.00010000000000012221
KHT-XE5S,7/19/2021,03:15:00 pm,0,2021-07-19 15:15:00,9.3614,9.511,0.0
KHT-XE5S,7/19/2021,03:25:00 pm,0,2021-07-19 15:25:00,9.3582,9.511,9.999999999994457e-05
KHT-XE5S,7/19/2021,03:35:00 pm,0,2021-07-19 15:35:00,9.3533,9.51,9.999999999994457e-05
KHT-XE5S,7/19/2021,03:45:00 pm,0,2021-07-19 15:45:00,9.3503,9.509,0.0
KHT-XE5S,7/19/2021,03:55:00 pm,0,2021-07-19 15:55:00,9.3476,9.509,0.00010000000000012221
KHT-XE5S,7/19/2021,04:05:00 pm,0,2021-07-19 16:05:00,9.345,9.508,9.999999999994457e-05
KHT-XE5S,7/19/2021,04:15:00 pm,0,2021-07-19 16:15:00,9.3416,9.507,9.999999999994457e-05
KHT-XE5S,7/19/2021,04:25:00 pm,0,2021-07-19 16:25:00,9.3401,9.508,9.999999999994457e-05
KHT-XE5S,7/19/2021,04:35:00 pm,0,2021-07-19 16:35:00,9.3381,9.507,0.0
KHT-XE5S,7/19/2021,04:45:00 pm,0,2021-07-19 16:45:00,9.3366,9.507,0.0
KHT-XE5S,7/19/2021,04:55:00 pm,0,2021-07-19 16:55:00,9.3349,9.507,0.0
KHT-XE5S,7/19/2021,05:05:00 pm,0,2021-07-19 17:05:00,9.3347,9.507,0.0
KHT-XE5S,7/19/2021,05:15:00 pm,0,2021-07-19 17:15:00,9.3351,9.507,9.999999999994457e-05
KHT-XE5S,7/19/2021,05:25:00 pm,0,2021-07-19 17:25:00,9.3334,9.506,0.0
KHT-XE5S,7/19/2021,05:35:00 pm,0,2021-07-19 17:35:00,9.3315,9.506,0.0
KHT-XE5S,7/19/2021,05:45:00 pm,0,2021-07-19 17:45:00,9.3308,9.506,0.0
KHT-XE5S,7/19/2021,05:55:00 pm,0,2021-07-19 17:55:00,9.3304,9.506,0.0
KHT-XE5S,7/19/2021,06:05:00 pm,0,2021-07-19 18:05:00,9.3297,9.506,0.0
KHT-XE5S,7/19/2021,06:15:00 pm,0,2021-07-19 18:15:00,9.3292,9.506,0.0
KHT-XE5S,7/19/2021,06:25:00 pm,0,2021-07-19 18:25:00,9.3283,9.506,9.999999999994457e-05
KHT-XE5S,7/19/2021,06:35:00 pm,0,2021-07-19 18:35:00,9.3283,9.505,9.999999999994457e-05
KHT-XE5S,7/19/2021,06:45:00 pm,0,2021-07-19 18:45:00,9.3279,9.506,9.999999999994457e-05
KHT-XE5S,7/19/2021,06:55:00 pm,0,2021-07-19 18:55:00,9.3279,9.505,0.0
KHT-XE5S,7/19/2021,07:05:00 pm,0,2021-07-19 19:05:00,9.3287,9.505,0.0
KHT-XE5S,7/19/2021,07:15:00 pm,0,2021-07-19 19:15:00,9.3284,9.505,9.999999999994457e-05
KHT-XE5S,7/19/2021,07:25:00 pm,0,2021-07-19 19:25:00,9.3289,9.506,9.999999999994457e-05
KHT-XE5S,7/19/2021,07:35:00 pm,0,2021-07-19 19:35:00,9.3306,9.505,0.0
KHT-XE5S,7/19/2021,07:45:00 pm,0,2021-07-19 19:45:00,9.3329,9.505,0.0
KHT-XE5S,7/19/2021,07:55:00 pm,0,2021-07-19 19:55:00,9.3341,9.505,0.0
KHT-XE5S,7/19/2021,08:05:00 pm,0,2021-07-19 20:05:00,9.3365,9.505,0.0
KHT-XE5S,7/19/2021,08:15:00 pm,0,2021-07-19 20:15:00,9.3387,9.505,0.0
KHT-XE5S,7/19/2021,08:25:00 pm,0,2021-07-19 20:25:00,9.3393,9.505,0.0
KHT-XE5S,7/19/2021,08:35:00 pm,0,2021-07-19 20:35:00,9.34,9.505,0.0
KHT-XE5S,7/19/2021,08:45:00 pm,0,2021-07-19 20:45:00,9.341,9.505,0.0
KHT-XE5S,7/19/2021,08:55:00 pm,0,2021-07-19 20:55:00,9.3414,9.505,0.0
KHT-XE5S,7/19/2021,09:05:00 pm,0,2021-07-19 21:05:00,9.3434,9.505,0.0
KHT-XE5S,7/19/2021,09:15:00 pm,0,2021-07-19 21:15:00,9.3447,9.505,0.0
KHT-XE5S,7/19/2021,09:25:00 pm,0,2021-07-19 21:25:00,9.3469,9.505,0.0
KHT-XE5S,7/19/2021,09:35:00 pm,0,2021-07-19 21:35:00,9.349,9.505,0.0
KHT-XE5S,7/19/2021,09:45:00 pm,0,2021-07-19 21:45:00,9.3516,9.505,0.0
KHT-XE5S,7/19/2021,09:55:00 pm,0,2021-07-19 21:55:00,9.3539,9.505,0.0
KHT-XE5S,7/19/2021,10:05:00 pm,0,2021-07-19 22:05:00,9.3563,9.505,0.00010000000000012221
KHT-XE5S,7/19/2021,10:15:00 pm,0,2021-07-19 22:15:00,9.3587,9.504,0.0
KHT-XE5S,7/19/2021,10:25:00 pm,0,2021-07-19 22:25:00,9.3601,9.504,0.00010000000000012221
KHT-XE5S,7/19/2021,10:35:00 pm,0,2021-07-19 22:35:00,9.3618,9.505,0.00010000000000012221
KHT-XE5S,7/19/2021,10:45:00 pm,0,2021-07-19 22:45:00,9.3642,9.504,0.00010000000000012221
KHT-XE5S,7/19/2021,10:55:00 pm,0,2021-07-19 22:55:00,9.3662,9.505,0.0
KHT-XE5S,7/19/2021,11:05:00 pm,0,2021-07-19 23:05:00,9.3676,9.505,0.0
KHT-XE5S,7/19/2021,11:15:00 pm,0,2021-07-19 23:15:00,9.369,9.505,0.0
KHT-XE5S,7/19/2021,11:25:00 pm,0,2021-07-19 23:25:00,9.3704,9.505,0.0
KHT-XE5S,7/19/2021,11:35:00 pm,0,2021-07-19 23:35:00,9.3717,9.505,0.0
KHT-XE5S,7/19/2021,11:45:00 pm,0,2021-07-19 23:45:00,9.3733,9.505,0.0
KHT-XE5S,7/19/2021,11:55:00 pm,0,2021-07-19 23:55:00,9.3751,9.505,9.999999999994457e-05
KHT-XE5S,7/20/2021,12:05:00 am,0,2021-07-20 00:05:00,9.3764,9.506,9.999999999994457e-05
KHT-XE5S,7/20/2021,12:15:00 am,0,2021-07-20 00:15:00,9.3776,9.505,0.0
KHT-XE5S,7/20/2021,12:25:00 am,0,2021-07-20 00:25:00,9.3788,9.505,9.999999999994457e-05
KHT-XE5S,7/20/2021,12:35:00 am,0,2021-07-20 00:35:00,9.3808,9.506,9.999999999994457e-05
KHT-XE5S,7/20/2021,12:45:00 am,0,2021-07-20 00:45:00,9.3824,9.505,0.0
KHT-XE5S,7/20/2021,12:55:00 am,0,2021-07-20 00:55:00,9.384,9.505,9.999999999994457e-05
KHT-XE5S,7/20/2021,01:05:00 am,0,2021-07-20 01:05:00,9.3855,9.506,0.0
KHT-XE5S,7/20/2021,01:15:00 am,0,2021-07-20 01:15:00,9.3867,9.506,0.0
KHT-XE5S,7/20/2021,01:25:00 am,0,2021-07-20 01:25:00,9.3884,9.506,0.0
KHT-XE5S,7/20/2021,01:35:00 am,0,2021-07-20 01:35:00,9.3892,9.506,0.0
KHT-XE5S,7/20/2021,01:45:00 am,0,2021-07-20 01:45:00,9.3906,9.506,9.999999999994457e-05
KHT-XE5S,7/20/2021,01:55:00 am,0,2021-07-20 01:55:00,9.3924,9.507,0.0
KHT-XE5S,7/20/2021,02:05:00 am,0,2021-07-20 02:05:00,9.394,9.507,0.0
