well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
LET-1,7/14/2024,05:00:00 pm,0,2024-07-14 17:00:00,8.6879,8.465,0.00039999999999995595
LET-1,7/14/2024,05:10:00 pm,0,2024-07-14 17:10:00,8.6883,8.461,0.0002000000000000668
LET-1,7/14/2024,05:20:00 pm,0,2024-07-14 17:20:00,8.6883,8.459,0.0004999999999999005
LET-1,7/14/2024,05:30:00 pm,0,2024-07-14 17:30:00,8.6894,8.454,0.0005000000000000782
LET-1,7/14/2024,05:40:00 pm,0,2024-07-14 17:40:00,8.6918,8.449,0.0002000000000000668
LET-1,7/14/2024,05:50:00 pm,0,2024-07-14 17:50:00,8.6925,8.447,0.00019999999999988915
LET-1,7/14/2024,06:00:00 pm,0,2024-07-14 18:00:00,8.6912,8.445,9.999999999994457e-05
LET-1,7/14/2024,06:10:00 pm,0,2024-07-14 18:10:00,8.6915,8.444,0.0
LET-1,7/14/2024,06:20:00 pm,0,2024-07-14 18:20:00,8.6914,8.444,0.00030000000000001136
LET-1,7/14/2024,06:30:00 pm,0,2024-07-14 18:30:00,8.6907,8.441,0.0002000000000000668
LET-1,7/14/2024,06:40:00 pm,0,2024-07-14 18:40:00,8.691,8.439,0.0
LET-1,7/14/2024,06:50:00 pm,0,2024-07-14 18:50:00,8.6912,8.439,0.00039999999999995595
LET-1,7/14/2024,07:00:00 pm,0,2024-07-14 19:00:00,8.6906,8.435,0.0
LET-1,7/14/2024,07:10:00 pm,0,2024-07-14 19:10:00,8.6894,8.435,9.999999999994457e-05
LET-1,7/14/2024,07:20:00 pm,0,2024-07-14 19:20:00,8.6905,8.436,0.0
LET-1,7/14/2024,07:30:00 pm,0,2024-07-14 19:30:00,8.6913,8.436,0.0002000000000000668
LET-1,7/14/2024,07:40:00 pm,0,2024-07-14 19:40:00,8.6912,8.434,0.00019999999999988915
LET-1,7/14/2024,07:50:00 pm,0,2024-07-14 19:50:00,8.6915,8.432,0.00010000000000012221
LET-1,7/14/2024,08:00:00 pm,0,2024-07-14 20:00:00,8.6906,8.431,0.00010000000000012221
LET-1,7/14/2024,08:10:00 pm,0,2024-07-14 20:10:00,8.6907,8.432,0.00010000000000012221
LET-1,7/14/2024,08:20:00 pm,0,2024-07-14 20:20:00,8.6913,8.431,0.0
LET-1,7/14/2024,08:30:00 pm,0,2024-07-14 20:30:00,8.6912,8.431,0.0
LET-1,7/14/2024,08:40:00 pm,0,2024-07-14 20:40:00,8.6923,8.431,0.0002999999999998337
LET-1,7/14/2024,08:50:00 pm,0,2024-07-14 20:50:00,8.6933,8.428,0.0
LET-1,7/14/2024,09:00:00 pm,0,2024-07-14 21:00:00,8.6946,8.428,0.0
LET-1,7/14/2024,09:10:00 pm,0,2024-07-14 21:10:00,8.6957,8.428,0.0
LET-1,7/14/2024,09:20:00 pm,0,2024-07-14 21:20:00,8.6965,8.428,0.00010000000000012221
LET-1,7/14/2024,09:30:00 pm,0,2024-07-14 21:30:00,8.6981,8.427,0.00010000000000012221
LET-1,7/14/2024,09:40:00 pm,0,2024-07-14 21:40:00,8.699,8.428,0.00010000000000012221
LET-1,7/14/2024,09:50:00 pm,0,2024-07-14 21:50:00,8.7007,8.427,0.00010000000000012221
LET-1,7/14/2024,10:00:00 pm,0,2024-07-14 22:00:00,8.7015,8.428,0.0
