deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,raw_Level_m,TEMPERATURE,end_date_x,cut_start,cut_end,temp_threshold,end_date_y,Rate of Change
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 13:30:00,8/10/2018,01:30:00 pm,8.2821,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 13:40:00,8/10/2018,01:40:00 pm,8.2818,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 13:50:00,8/10/2018,01:50:00 pm,8.2805,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 14:00:00,8/10/2018,02:00:00 pm,8.2811,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 14:10:00,8/10/2018,02:10:00 pm,8.2807,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 14:20:00,8/10/2018,02:20:00 pm,8.2796,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 14:30:00,8/10/2018,02:30:00 pm,8.2797,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 14:40:00,8/10/2018,02:40:00 pm,8.2797,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.0
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 14:50:00,8/10/2018,02:50:00 pm,8.2794,10.435,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.00010000000000012221
2018-08-24 23:59:00,2018-07-27,EEF-XA3S_2018_0727_0824,2018,EEF-XA3S,2018-08-10 15:00:00,8/10/2018,03:00:00 pm,8.278,10.434,2018-08-24,2018-07-27 15:00:00,2018-08-24 12:00:00,0.1,2018-08-24,0.00010000000000012221
