well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
EEF-1,7/27/2018,03:30:00 pm,0,2018-07-27 15:30:00,8.7603,12.028,0.01120000000000001
EEF-1,7/27/2018,03:40:00 pm,0,2018-07-27 15:40:00,8.7588,11.916,0.007000000000000029
EEF-1,7/27/2018,03:50:00 pm,0,2018-07-27 15:50:00,8.7548,11.846,0.00470000000000006
EEF-1,7/27/2018,04:00:00 pm,0,2018-07-27 16:00:00,8.7499,11.799,0.0032999999999999475
EEF-1,7/27/2018,04:10:00 pm,0,2018-07-27 16:10:00,8.7457,11.766,0.0023999999999999135
EEF-1,7/27/2018,04:20:00 pm,0,2018-07-27 16:20:00,8.7417,11.742,0.0018000000000000683
EEF-1,7/27/2018,04:30:00 pm,0,2018-07-27 16:30:00,8.7396,11.724,0.0013999999999999347
EEF-1,7/27/2018,04:40:00 pm,0,2018-07-27 16:40:00,8.7366,11.71,0.001100000000000101
EEF-1,7/27/2018,04:50:00 pm,0,2018-07-27 16:50:00,8.7343,11.699,0.0007999999999999119
EEF-1,7/27/2018,05:00:00 pm,0,2018-07-27 17:00:00,8.7327,11.691,0.000700000000000145
EEF-1,7/27/2018,05:10:00 pm,0,2018-07-27 17:10:00,8.731,11.684,0.0005999999999998451
EEF-1,7/27/2018,05:20:00 pm,0,2018-07-27 17:20:00,8.7299,11.678,0.0006000000000000227
EEF-1,7/27/2018,05:30:00 pm,0,2018-07-27 17:30:00,8.7286,11.672,0.0005000000000000782
EEF-1,7/27/2018,05:40:00 pm,0,2018-07-27 17:40:00,8.7276,11.667,0.00030000000000001136
EEF-1,7/27/2018,05:50:00 pm,0,2018-07-27 17:50:00,8.7263,11.664,0.00039999999999995595
EEF-1,7/27/2018,06:00:00 pm,0,2018-07-27 18:00:00,8.7257,11.66,0.0002000000000000668
EEF-1,7/27/2018,06:10:00 pm,0,2018-07-27 18:10:00,8.7245,11.658,0.00030000000000001136
EEF-1,7/27/2018,06:20:00 pm,0,2018-07-27 18:20:00,8.7243,11.655,0.00030000000000001136
EEF-1,7/27/2018,06:30:00 pm,0,2018-07-27 18:30:00,8.7238,11.652,0.00019999999999988915
EEF-1,7/27/2018,06:40:00 pm,0,2018-07-27 18:40:00,8.7239,11.65,0.0002000000000000668
EEF-1,7/27/2018,06:50:00 pm,0,2018-07-27 18:50:00,8.7243,11.648,0.00019999999999988915
EEF-1,7/27/2018,07:00:00 pm,0,2018-07-27 19:00:00,8.7244,11.646,0.00030000000000001136
EEF-1,7/27/2018,07:10:00 pm,0,2018-07-27 19:10:00,8.726,11.643,0.0004000000000001336
EEF-1,7/27/2018,07:20:00 pm,0,2018-07-27 19:20:00,8.7278,11.639,0.00019999999999988915
EEF-1,7/27/2018,07:30:00 pm,0,2018-07-27 19:30:00,8.7304,11.637,0.0004000000000001336
EEF-1,7/27/2018,07:40:00 pm,0,2018-07-27 19:40:00,8.7325,11.633,0.0002999999999998337
EEF-1,7/27/2018,07:50:00 pm,0,2018-07-27 19:50:00,8.7349,11.63,0.0002000000000000668
EEF-1,7/27/2018,08:00:00 pm,0,2018-07-27 20:00:00,8.7371,11.628,0.00030000000000001136
EEF-1,7/27/2018,08:10:00 pm,0,2018-07-27 20:10:00,8.7392,11.625,0.0002000000000000668
EEF-1,7/27/2018,08:20:00 pm,0,2018-07-27 20:20:00,8.7416,11.623,0.00019999999999988915
EEF-1,7/27/2018,08:30:00 pm,0,2018-07-27 20:30:00,8.7436,11.621,0.00010000000000012221
EEF-1,7/27/2018,08:40:00 pm,0,2018-07-27 20:40:00,8.7456,11.62,9.999999999994457e-05
EEF-1,7/27/2018,08:50:00 pm,0,2018-07-27 20:50:00,8.7476,11.619,9.999999999994457e-05
EEF-1,7/27/2018,09:00:00 pm,0,2018-07-27 21:00:00,8.7496,11.618,0.0002000000000000668
EEF-1,7/27/2018,09:10:00 pm,0,2018-07-27 21:10:00,8.7512,11.616,0.0
EEF-1,7/27/2018,09:20:00 pm,0,2018-07-27 21:20:00,8.7536,11.616,9.999999999994457e-05
EEF-1,7/27/2018,09:30:00 pm,0,2018-07-27 21:30:00,8.7554,11.615,0.0
EEF-1,7/27/2018,09:40:00 pm,0,2018-07-27 21:40:00,8.7574,11.615,9.999999999994457e-05
EEF-1,7/27/2018,09:50:00 pm,0,2018-07-27 21:50:00,8.7588,11.614,0.0
EEF-1,7/27/2018,10:00:00 pm,0,2018-07-27 22:00:00,8.7606,11.614,0.00010000000000012221
EEF-1,7/27/2018,10:10:00 pm,0,2018-07-27 22:10:00,8.7616,11.613,0.0
EEF-1,7/27/2018,10:20:00 pm,0,2018-07-27 22:20:00,8.7636,11.613,9.999999999994457e-05
EEF-1,7/27/2018,10:30:00 pm,0,2018-07-27 22:30:00,8.7658,11.612,0.0
EEF-1,7/27/2018,10:40:00 pm,0,2018-07-27 22:40:00,8.767,11.612,0.0
EEF-1,7/27/2018,10:50:00 pm,0,2018-07-27 22:50:00,8.7685,11.612,0.0
EEF-1,7/27/2018,11:00:00 pm,0,2018-07-27 23:00:00,8.7695,11.612,9.999999999994457e-05
EEF-1,7/27/2018,11:10:00 pm,0,2018-07-27 23:10:00,8.7707,11.611,0.0
EEF-1,7/27/2018,11:20:00 pm,0,2018-07-27 23:20:00,8.7717,11.611,0.0
EEF-1,7/27/2018,11:30:00 pm,0,2018-07-27 23:30:00,8.7725,11.611,0.0
EEF-1,7/27/2018,11:40:00 pm,0,2018-07-27 23:40:00,8.7734,11.611,0.0
EEF-1,7/27/2018,11:50:00 pm,0,2018-07-27 23:50:00,8.7745,11.611,0.0
EEF-1,7/28/2018,12:00:00 am,0,2018-07-28 00:00:00,8.7751,11.611,0.0
EEF-1,7/28/2018,12:10:00 am,0,2018-07-28 00:10:00,8.7759,11.611,0.0
EEF-1,7/28/2018,12:20:00 am,0,2018-07-28 00:20:00,8.7769,11.611,0.0
EEF-1,7/28/2018,12:30:00 am,0,2018-07-28 00:30:00,8.7778,11.611,0.0
EEF-1,7/28/2018,12:40:00 am,0,2018-07-28 00:40:00,8.7795,11.611,0.0
EEF-1,7/28/2018,12:50:00 am,0,2018-07-28 00:50:00,8.78,11.611,0.0
EEF-1,7/28/2018,01:00:00 am,0,2018-07-28 01:00:00,8.7809,11.611,0.0
EEF-1,7/28/2018,01:10:00 am,0,2018-07-28 01:10:00,8.7813,11.611,9.999999999994457e-05
EEF-1,7/28/2018,01:20:00 am,0,2018-07-28 01:20:00,8.782,11.612,9.999999999994457e-05
EEF-1,7/28/2018,01:30:00 am,0,2018-07-28 01:30:00,8.7831,11.611,9.999999999994457e-05
EEF-1,7/28/2018,01:40:00 am,0,2018-07-28 01:40:00,8.7837,11.612,0.0
EEF-1,7/28/2018,01:50:00 am,0,2018-07-28 01:50:00,8.7853,11.612,0.0
EEF-1,7/28/2018,02:00:00 am,0,2018-07-28 02:00:00,8.7859,11.612,0.0
EEF-1,7/28/2018,02:10:00 am,0,2018-07-28 02:10:00,8.787,11.612,0.0
EEF-1,7/28/2018,02:20:00 am,0,2018-07-28 02:20:00,8.7879,11.612,0.0
EEF-1,7/28/2018,02:30:00 am,0,2018-07-28 02:30:00,8.7894,11.612,0.0
EEF-1,7/28/2018,02:40:00 am,0,2018-07-28 02:40:00,8.7904,11.612,9.999999999994457e-05
EEF-1,7/28/2018,02:50:00 am,0,2018-07-28 02:50:00,8.7919,11.613,0.0
EEF-1,7/28/2018,03:00:00 am,0,2018-07-28 03:00:00,8.7921,11.613,0.0
EEF-1,7/28/2018,03:10:00 am,0,2018-07-28 03:10:00,8.7932,11.613,0.0
EEF-1,7/28/2018,03:20:00 am,0,2018-07-28 03:20:00,8.7942,11.613,0.0
EEF-1,7/28/2018,03:30:00 am,0,2018-07-28 03:30:00,8.7952,11.613,0.00010000000000012221
EEF-1,7/28/2018,03:40:00 am,0,2018-07-28 03:40:00,8.7963,11.614,0.0
EEF-1,7/28/2018,03:50:00 am,0,2018-07-28 03:50:00,8.7973,11.614,0.0
EEF-1,7/28/2018,04:00:00 am,0,2018-07-28 04:00:00,8.7987,11.614,0.0
EEF-1,7/28/2018,04:10:00 am,0,2018-07-28 04:10:00,8.7995,11.614,9.999999999994457e-05
EEF-1,7/28/2018,04:20:00 am,0,2018-07-28 04:20:00,8.8003,11.615,0.0
EEF-1,7/28/2018,04:30:00 am,0,2018-07-28 04:30:00,8.8019,11.615,0.0
EEF-1,7/28/2018,04:40:00 am,0,2018-07-28 04:40:00,8.8026,11.615,0.0
EEF-1,7/28/2018,04:50:00 am,0,2018-07-28 04:50:00,8.8039,11.615,9.999999999994457e-05
EEF-1,7/28/2018,05:00:00 am,0,2018-07-28 05:00:00,8.805,11.616,0.0
EEF-1,7/28/2018,05:10:00 am,0,2018-07-28 05:10:00,8.8058,11.616,0.00010000000000012221
EEF-1,7/28/2018,05:20:00 am,0,2018-07-28 05:20:00,8.8065,11.617,0.00010000000000012221
EEF-1,7/28/2018,05:30:00 am,0,2018-07-28 05:30:00,8.807,11.616,0.00010000000000012221
EEF-1,7/28/2018,05:40:00 am,0,2018-07-28 05:40:00,8.8081,11.617,0.0
EEF-1,7/28/2018,05:50:00 am,0,2018-07-28 05:50:00,8.8087,11.617,0.0
EEF-1,7/28/2018,06:00:00 am,0,2018-07-28 06:00:00,8.8095,11.617,0.0
EEF-1,7/28/2018,06:10:00 am,0,2018-07-28 06:10:00,8.8114,11.617,9.999999999994457e-05
EEF-1,7/28/2018,06:20:00 am,0,2018-07-28 06:20:00,8.812,11.618,0.0
EEF-1,7/28/2018,06:30:00 am,0,2018-07-28 06:30:00,8.813,11.618,0.0
