well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
EET-2,6/2/2024,01:40:00 pm,0,2024-06-02 13:40:00,9.0925,5.339,0.0033000000000000364
EET-2,6/2/2024,01:50:00 pm,0,2024-06-02 13:50:00,9.0928,5.306,0.0022999999999999687
EET-2,6/2/2024,02:00:00 pm,0,2024-06-02 14:00:00,9.0901,5.283,0.0019000000000000128
EET-2,6/2/2024,02:10:00 pm,0,2024-06-02 14:10:00,9.0891,5.264,0.0012000000000000454
EET-2,6/2/2024,02:20:00 pm,0,2024-06-02 14:20:00,9.0899,5.252,0.0009999999999999788
EET-2,6/2/2024,02:30:00 pm,0,2024-06-02 14:30:00,9.0895,5.242,0.0006999999999999674
EET-2,6/2/2024,02:40:00 pm,0,2024-06-02 14:40:00,9.089,5.235,0.00040000000000004474
EET-2,6/2/2024,02:50:00 pm,0,2024-06-02 14:50:00,9.089,5.231,0.0004999999999999894
EET-2,6/2/2024,03:00:00 pm,0,2024-06-02 15:00:00,9.0895,5.226,0.0004999999999999894
EET-2,6/2/2024,03:10:00 pm,0,2024-06-02 15:10:00,9.0885,5.221,0.00030000000000001136
EET-2,6/2/2024,03:20:00 pm,0,2024-06-02 15:20:00,9.0876,5.218,0.0
EET-2,6/2/2024,03:30:00 pm,0,2024-06-02 15:30:00,9.0877,5.218,0.00039999999999995595
EET-2,6/2/2024,03:40:00 pm,0,2024-06-02 15:40:00,9.0875,5.214,0.0001000000000000334
EET-2,6/2/2024,03:50:00 pm,0,2024-06-02 15:50:00,9.0868,5.213,0.0001000000000000334
EET-2,6/2/2024,04:00:00 pm,0,2024-06-02 16:00:00,9.0864,5.212,0.0
EET-2,6/2/2024,04:10:00 pm,0,2024-06-02 16:10:00,9.0854,5.212,0.00030000000000001136
EET-2,6/2/2024,04:20:00 pm,0,2024-06-02 16:20:00,9.0853,5.209,0.0002000000000000668
EET-2,6/2/2024,04:30:00 pm,0,2024-06-02 16:30:00,9.0849,5.211,0.0001000000000000334
EET-2,6/2/2024,04:40:00 pm,0,2024-06-02 16:40:00,9.084,5.21,0.0
EET-2,6/2/2024,04:50:00 pm,0,2024-06-02 16:50:00,9.0841,5.21,0.0
EET-2,6/2/2024,05:00:00 pm,0,2024-06-02 17:00:00,9.0845,5.21,0.0
EET-2,6/2/2024,05:10:00 pm,0,2024-06-02 17:10:00,9.0846,5.21,0.0001000000000000334
EET-2,6/2/2024,05:20:00 pm,0,2024-06-02 17:20:00,9.083,5.211,0.0
EET-2,6/2/2024,05:30:00 pm,0,2024-06-02 17:30:00,9.0824,5.211,9.999999999994457e-05
EET-2,6/2/2024,05:40:00 pm,0,2024-06-02 17:40:00,9.0829,5.212,0.0001000000000000334
EET-2,6/2/2024,05:50:00 pm,0,2024-06-02 17:50:00,9.0843,5.213,0.0001000000000000334
EET-2,6/2/2024,06:00:00 pm,0,2024-06-02 18:00:00,9.0843,5.212,0.0
EET-2,6/2/2024,06:10:00 pm,0,2024-06-02 18:10:00,9.0849,5.212,0.0001000000000000334
EET-2,6/2/2024,06:20:00 pm,0,2024-06-02 18:20:00,9.0844,5.213,0.0001000000000000334
EET-2,6/2/2024,06:30:00 pm,0,2024-06-02 18:30:00,9.0852,5.214,0.0
EET-2,6/2/2024,06:40:00 pm,0,2024-06-02 18:40:00,9.0841,5.214,9.999999999994457e-05
EET-2,6/2/2024,06:50:00 pm,0,2024-06-02 18:50:00,9.0863,5.215,0.0001000000000000334
EET-2,6/2/2024,07:00:00 pm,0,2024-06-02 19:00:00,9.0856,5.216,0.00019999999999997797
EET-2,6/2/2024,07:10:00 pm,0,2024-06-02 19:10:00,9.0853,5.218,0.0
EET-2,6/2/2024,07:20:00 pm,0,2024-06-02 19:20:00,9.0852,5.218,0.0
EET-2,6/2/2024,07:30:00 pm,0,2024-06-02 19:30:00,9.0841,5.218,0.0
EET-2,6/2/2024,07:40:00 pm,0,2024-06-02 19:40:00,9.0857,5.218,0.0001000000000000334
EET-2,6/2/2024,07:50:00 pm,0,2024-06-02 19:50:00,9.0874,5.219,0.0
EET-2,6/2/2024,08:00:00 pm,0,2024-06-02 20:00:00,9.0872,5.219,0.00030000000000001136
EET-2,6/2/2024,08:10:00 pm,0,2024-06-02 20:10:00,9.0851,5.222,0.0
EET-2,6/2/2024,08:20:00 pm,0,2024-06-02 20:20:00,9.0902,5.222,0.00019999999999997797
EET-2,6/2/2024,08:30:00 pm,0,2024-06-02 20:30:00,9.0914,5.224,0.0
EET-2,6/2/2024,08:40:00 pm,0,2024-06-02 20:40:00,9.0888,5.224,0.0
EET-2,6/2/2024,08:50:00 pm,0,2024-06-02 20:50:00,9.0898,5.224,9.999999999994457e-05
