well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
EER-1,7/3/2021,12:40:00 pm,0,2021-07-03 12:40:00,8.4615,8.982,0.03499999999999996
EER-1,7/3/2021,12:50:00 pm,0,2021-07-03 12:50:00,8.4508,8.632,0.016099999999999958
EER-1,7/3/2021,01:00:00 pm,0,2021-07-03 13:00:00,8.442,8.471,0.009500000000000064
EER-1,7/3/2021,01:10:00 pm,0,2021-07-03 13:10:00,8.434,8.376,0.006299999999999884
EER-1,7/3/2021,01:20:00 pm,0,2021-07-03 13:20:00,8.428,8.313,0.004499999999999993
EER-1,7/3/2021,01:30:00 pm,0,2021-07-03 13:30:00,8.4265,8.268,0.0035000000000000144
EER-1,7/3/2021,01:40:00 pm,0,2021-07-03 13:40:00,8.4291,8.233,0.0027000000000001025
EER-1,7/3/2021,01:50:00 pm,0,2021-07-03 13:50:00,8.433,8.206,0.002200000000000024
EER-1,7/3/2021,02:00:00 pm,0,2021-07-03 14:00:00,8.4377,8.184,0.0017999999999998907
EER-1,7/3/2021,02:10:00 pm,0,2021-07-03 14:10:00,8.4413,8.166,0.00129999999999999
EER-1,7/3/2021,02:20:00 pm,0,2021-07-03 14:20:00,8.4424,8.153,0.001100000000000101
EER-1,7/3/2021,02:30:00 pm,0,2021-07-03 14:30:00,8.4423,8.142,0.0007999999999999119
EER-1,7/3/2021,02:40:00 pm,0,2021-07-03 14:40:00,8.44,8.134,0.0006999999999999674
EER-1,7/3/2021,02:50:00 pm,0,2021-07-03 14:50:00,8.4366,8.127,0.0005000000000000782
EER-1,7/3/2021,03:00:00 pm,0,2021-07-03 15:00:00,8.4334,8.122,0.00039999999999995595
EER-1,7/3/2021,03:10:00 pm,0,2021-07-03 15:10:00,8.4296,8.118,0.00030000000000001136
EER-1,7/3/2021,03:20:00 pm,0,2021-07-03 15:20:00,8.4242,8.115,0.00030000000000001136
EER-1,7/3/2021,03:30:00 pm,0,2021-07-03 15:30:00,8.4207,8.112,0.00030000000000001136
EER-1,7/3/2021,03:40:00 pm,0,2021-07-03 15:40:00,8.4199,8.109,0.00030000000000001136
EER-1,7/3/2021,03:50:00 pm,0,2021-07-03 15:50:00,8.4266,8.106,0.00039999999999995595
EER-1,7/3/2021,04:00:00 pm,0,2021-07-03 16:00:00,8.431,8.102,0.00030000000000001136
EER-1,7/3/2021,04:10:00 pm,0,2021-07-03 16:10:00,8.4355,8.099,0.00039999999999995595
EER-1,7/3/2021,04:20:00 pm,0,2021-07-03 16:20:00,8.4449,8.095,0.0002000000000000668
EER-1,7/3/2021,04:30:00 pm,0,2021-07-03 16:30:00,8.453,8.093,0.00030000000000001136
EER-1,7/3/2021,04:40:00 pm,0,2021-07-03 16:40:00,8.4571,8.09,0.0002000000000000668
EER-1,7/3/2021,04:50:00 pm,0,2021-07-03 16:50:00,8.4617,8.088,9.999999999994457e-05
EER-1,7/3/2021,05:00:00 pm,0,2021-07-03 17:00:00,8.4666,8.087,0.00019999999999988915
EER-1,7/3/2021,05:10:00 pm,0,2021-07-03 17:10:00,8.4692,8.085,0.00010000000000012221
EER-1,7/3/2021,05:20:00 pm,0,2021-07-03 17:20:00,8.4708,8.084,9.999999999994457e-05
EER-1,7/3/2021,05:30:00 pm,0,2021-07-03 17:30:00,8.4721,8.083,9.999999999994457e-05
EER-1,7/3/2021,05:40:00 pm,0,2021-07-03 17:40:00,8.4724,8.082,0.00010000000000012221
EER-1,7/3/2021,05:50:00 pm,0,2021-07-03 17:50:00,8.4758,8.081,0.0
EER-1,7/3/2021,06:00:00 pm,0,2021-07-03 18:00:00,8.4801,8.081,0.00019999999999988915
EER-1,7/3/2021,06:10:00 pm,0,2021-07-03 18:10:00,8.4851,8.079,0.0
EER-1,7/3/2021,06:20:00 pm,0,2021-07-03 18:20:00,8.4868,8.079,0.00010000000000012221
EER-1,7/3/2021,06:30:00 pm,0,2021-07-03 18:30:00,8.4871,8.078,9.999999999994457e-05
EER-1,7/3/2021,06:40:00 pm,0,2021-07-03 18:40:00,8.4871,8.077,0.0
EER-1,7/3/2021,06:50:00 pm,0,2021-07-03 18:50:00,8.49,8.077,0.0
EER-1,7/3/2021,07:00:00 pm,0,2021-07-03 19:00:00,8.4919,8.077,9.999999999994457e-05
EER-1,7/3/2021,07:10:00 pm,0,2021-07-03 19:10:00,8.4936,8.076,0.0
EER-1,7/3/2021,07:20:00 pm,0,2021-07-03 19:20:00,8.4956,8.076,0.0
EER-1,7/3/2021,07:30:00 pm,0,2021-07-03 19:30:00,8.496,8.076,0.0
EER-1,7/3/2021,07:40:00 pm,0,2021-07-03 19:40:00,8.498,8.076,0.0
EER-1,7/3/2021,07:50:00 pm,0,2021-07-03 19:50:00,8.499,8.076,0.0
EER-1,7/3/2021,08:00:00 pm,0,2021-07-03 20:00:00,8.5006,8.076,0.00010000000000012221
EER-1,7/3/2021,08:10:00 pm,0,2021-07-03 20:10:00,8.5036,8.075,0.0
EER-1,7/3/2021,08:20:00 pm,0,2021-07-03 20:20:00,8.5064,8.075,0.00010000000000012221
EER-1,7/3/2021,08:30:00 pm,0,2021-07-03 20:30:00,8.5082,8.076,0.0
