,well_id,Date,Time,ms,DT,raw_LEVEL_m,TEMPERATURE,Rate of Change
6074,KET-1,7/14/2024,04:50:00 pm,0,2024-07-14 16:50:00,8.9742,10.735,9.999999999994457e-05
6075,KET-1,7/14/2024,05:00:00 pm,0,2024-07-14 17:00:00,8.9727,10.734,0.0002000000000000668
6076,KET-1,7/14/2024,05:10:00 pm,0,2024-07-14 17:10:00,8.9714,10.732,0.0002000000000000668
6077,KET-1,7/14/2024,05:20:00 pm,0,2024-07-14 17:20:00,8.9698,10.734,0.0002000000000000668
6078,KET-1,7/14/2024,05:30:00 pm,0,2024-07-14 17:30:00,8.969,10.732,0.0002000000000000668
6079,KET-1,7/14/2024,05:40:00 pm,0,2024-07-14 17:40:00,8.9694,10.734,9.999999999994457e-05
6080,KET-1,7/14/2024,05:50:00 pm,0,2024-07-14 17:50:00,8.9702,10.733,0.00019999999999988915
6081,KET-1,7/14/2024,06:00:00 pm,0,2024-07-14 18:00:00,8.9709,10.735,0.00019999999999988915
6082,KET-1,7/14/2024,06:10:00 pm,0,2024-07-14 18:10:00,8.971,10.733,9.999999999994457e-05
6083,KET-1,7/14/2024,06:20:00 pm,0,2024-07-14 18:20:00,8.9708,10.734,0.0
6084,KET-1,7/14/2024,06:30:00 pm,0,2024-07-14 18:30:00,8.9709,10.734,9.999999999994457e-05
6085,KET-1,7/14/2024,06:40:00 pm,0,2024-07-14 18:40:00,8.971,10.735,9.999999999994457e-05
6086,KET-1,7/14/2024,06:50:00 pm,0,2024-07-14 18:50:00,8.9714,10.734,9.999999999994457e-05
6087,KET-1,7/14/2024,07:00:00 pm,0,2024-07-14 19:00:00,8.9715,10.735,0.00019999999999988915
6088,KET-1,7/14/2024,07:10:00 pm,0,2024-07-14 19:10:00,8.972,10.733,0.00019999999999988915
6089,KET-1,7/14/2024,07:20:00 pm,0,2024-07-14 19:20:00,8.9727,10.735,0.00010000000000012221
6090,KET-1,7/14/2024,07:30:00 pm,0,2024-07-14 19:30:00,8.9739,10.736,9.999999999994457e-05
6091,KET-1,7/14/2024,07:40:00 pm,0,2024-07-14 19:40:00,8.9748,10.737,0.0002000000000000668
6092,KET-1,7/14/2024,07:50:00 pm,0,2024-07-14 19:50:00,8.9755,10.735,0.0
6093,KET-1,7/14/2024,08:00:00 pm,0,2024-07-14 20:00:00,8.9761,10.735,0.0
6094,KET-1,7/14/2024,08:10:00 pm,0,2024-07-14 20:10:00,8.9765,10.735,9.999999999994457e-05
6095,KET-1,7/14/2024,08:20:00 pm,0,2024-07-14 20:20:00,8.9774,10.734,9.999999999994457e-05
6096,KET-1,7/14/2024,08:30:00 pm,0,2024-07-14 20:30:00,8.9783,10.735,9.999999999994457e-05
6097,KET-1,7/14/2024,08:40:00 pm,0,2024-07-14 20:40:00,8.9798,10.734,0.0002000000000000668
6098,KET-1,7/14/2024,08:50:00 pm,0,2024-07-14 20:50:00,8.9813,10.736,0.0
6099,KET-1,7/14/2024,09:00:00 pm,0,2024-07-14 21:00:00,8.9834,10.736,0.0
