well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
EHR-1,7/27/2018,03:10:00 pm,0,2018-07-27 15:10:00,8.5707,15.197,0.4266
EHR-1,7/27/2018,03:20:00 pm,0,2018-07-27 15:20:00,8.5805,10.931,0.05229999999999997
EHR-1,7/27/2018,03:30:00 pm,0,2018-07-27 15:30:00,8.585,10.408,0.020999999999999908
EHR-1,7/27/2018,03:40:00 pm,0,2018-07-27 15:40:00,8.5879,10.198,0.011100000000000065
EHR-1,7/27/2018,03:50:00 pm,0,2018-07-27 15:50:00,8.5891,10.087,0.006700000000000017
EHR-1,7/27/2018,04:00:00 pm,0,2018-07-27 16:00:00,8.5885,10.02,0.004399999999999871
EHR-1,7/27/2018,04:10:00 pm,0,2018-07-27 16:10:00,8.587,9.976,0.0030000000000001137
EHR-1,7/27/2018,04:20:00 pm,0,2018-07-27 16:20:00,8.5848,9.946,0.002200000000000024
EHR-1,7/27/2018,04:30:00 pm,0,2018-07-27 16:30:00,8.5833,9.924,0.0014999999999998793
EHR-1,7/27/2018,04:40:00 pm,0,2018-07-27 16:40:00,8.5811,9.909,0.00129999999999999
EHR-1,7/27/2018,04:50:00 pm,0,2018-07-27 16:50:00,8.5795,9.896,0.0010000000000001564
EHR-1,7/27/2018,05:00:00 pm,0,2018-07-27 17:00:00,8.577,9.886,0.0006999999999999674
EHR-1,7/27/2018,05:10:00 pm,0,2018-07-27 17:10:00,8.5751,9.879,0.0006999999999999674
EHR-1,7/27/2018,05:20:00 pm,0,2018-07-27 17:20:00,8.5741,9.872,0.0004999999999999005
EHR-1,7/27/2018,05:30:00 pm,0,2018-07-27 17:30:00,8.573,9.867,0.0005000000000000782
EHR-1,7/27/2018,05:40:00 pm,0,2018-07-27 17:40:00,8.5715,9.862,0.00039999999999995595
EHR-1,7/27/2018,05:50:00 pm,0,2018-07-27 17:50:00,8.5698,9.858,0.00030000000000001136
EHR-1,7/27/2018,06:00:00 pm,0,2018-07-27 18:00:00,8.5686,9.855,0.00030000000000001136
EHR-1,7/27/2018,06:10:00 pm,0,2018-07-27 18:10:00,8.5668,9.852,0.0002000000000000668
EHR-1,7/27/2018,06:20:00 pm,0,2018-07-27 18:20:00,8.5656,9.85,0.00030000000000001136
EHR-1,7/27/2018,06:30:00 pm,0,2018-07-27 18:30:00,8.5647,9.847,0.00019999999999988915
EHR-1,7/27/2018,06:40:00 pm,0,2018-07-27 18:40:00,8.564,9.845,0.0002000000000000668
EHR-1,7/27/2018,06:50:00 pm,0,2018-07-27 18:50:00,8.563,9.843,9.999999999994457e-05
EHR-1,7/27/2018,07:00:00 pm,0,2018-07-27 19:00:00,8.5625,9.842,0.0002000000000000668
EHR-1,7/27/2018,07:10:00 pm,0,2018-07-27 19:10:00,8.5615,9.84,9.999999999994457e-05
EHR-1,7/27/2018,07:20:00 pm,0,2018-07-27 19:20:00,8.5609,9.839,0.0002000000000000668
EHR-1,7/27/2018,07:30:00 pm,0,2018-07-27 19:30:00,8.5611,9.837,9.999999999994457e-05
EHR-1,7/27/2018,07:40:00 pm,0,2018-07-27 19:40:00,8.561,9.836,9.999999999994457e-05
EHR-1,7/27/2018,07:50:00 pm,0,2018-07-27 19:50:00,8.561,9.835,0.00010000000000012221
EHR-1,7/27/2018,08:00:00 pm,0,2018-07-27 20:00:00,8.5613,9.834,9.999999999994457e-05
EHR-1,7/27/2018,08:10:00 pm,0,2018-07-27 20:10:00,8.5618,9.833,0.0
EHR-1,7/27/2018,08:20:00 pm,0,2018-07-27 20:20:00,8.5624,9.833,0.0002000000000000668
EHR-1,7/27/2018,08:30:00 pm,0,2018-07-27 20:30:00,8.5632,9.831,0.0
EHR-1,7/27/2018,08:40:00 pm,0,2018-07-27 20:40:00,8.5643,9.831,9.999999999994457e-05
EHR-1,7/27/2018,08:50:00 pm,0,2018-07-27 20:50:00,8.5659,9.83,0.0
EHR-1,7/27/2018,09:00:00 pm,0,2018-07-27 21:00:00,8.5666,9.83,9.999999999994457e-05
