well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
KER-2,6/25/2025,03:50:00 pm,0,2025-06-25 15:50:00,8.466,8.987,9.999999999994457e-05
KER-2,6/25/2025,04:00:00 pm,0,2025-06-25 16:00:00,8.4654,8.986,9.999999999994457e-05
KER-2,6/25/2025,04:10:00 pm,0,2025-06-25 16:10:00,8.465,8.987,9.999999999994457e-05
KER-2,6/25/2025,04:20:00 pm,0,2025-06-25 16:20:00,8.465,8.986,0.0002000000000000668
KER-2,6/25/2025,04:30:00 pm,0,2025-06-25 16:30:00,8.4648,8.984,9.999999999994457e-05
KER-2,6/25/2025,04:40:00 pm,0,2025-06-25 16:40:00,8.4644,8.985,0.0
KER-2,6/25/2025,04:50:00 pm,0,2025-06-25 16:50:00,8.4633,8.985,0.0
KER-2,6/25/2025,05:00:00 pm,0,2025-06-25 17:00:00,8.4626,8.985,9.999999999994457e-05
KER-2,6/25/2025,05:10:00 pm,0,2025-06-25 17:10:00,8.4622,8.984,9.999999999994457e-05
KER-2,6/25/2025,05:20:00 pm,0,2025-06-25 17:20:00,8.4623,8.983,0.00010000000000012221
KER-2,6/25/2025,05:30:00 pm,0,2025-06-25 17:30:00,8.4619,8.982,0.0
KER-2,6/25/2025,05:40:00 pm,0,2025-06-25 17:40:00,8.4618,8.982,0.00010000000000012221
KER-2,6/25/2025,05:50:00 pm,0,2025-06-25 17:50:00,8.462,8.983,0.00010000000000012221
KER-2,6/25/2025,06:00:00 pm,0,2025-06-25 18:00:00,8.4623,8.982,0.00019999999999988915
KER-2,6/25/2025,06:10:00 pm,0,2025-06-25 18:10:00,8.4623,8.98,0.00030000000000001136
KER-2,6/25/2025,06:20:00 pm,0,2025-06-25 18:20:00,8.4629,8.983,0.00030000000000001136
KER-2,6/25/2025,06:30:00 pm,0,2025-06-25 18:30:00,8.4636,8.98,0.00010000000000012221
KER-2,6/25/2025,06:40:00 pm,0,2025-06-25 18:40:00,8.4641,8.979,0.0
KER-2,6/25/2025,06:50:00 pm,0,2025-06-25 18:50:00,8.4646,8.979,0.00010000000000012221
KER-2,6/25/2025,07:00:00 pm,0,2025-06-25 19:00:00,8.4656,8.98,0.00030000000000001136
KER-2,6/25/2025,07:10:00 pm,0,2025-06-25 19:10:00,8.4668,8.977,0.0
KER-2,6/25/2025,07:20:00 pm,0,2025-06-25 19:20:00,8.4675,8.977,9.999999999994457e-05
KER-2,6/25/2025,07:30:00 pm,0,2025-06-25 19:30:00,8.4692,8.976,9.999999999994457e-05
KER-2,6/25/2025,07:40:00 pm,0,2025-06-25 19:40:00,8.4715,8.977,0.00030000000000001136
KER-2,6/25/2025,07:50:00 pm,0,2025-06-25 19:50:00,8.4729,8.974,0.0002000000000000668
KER-2,6/25/2025,08:00:00 pm,0,2025-06-25 20:00:00,8.4747,8.976,0.00030000000000001136
KER-2,6/25/2025,08:10:00 pm,0,2025-06-25 20:10:00,8.4764,8.973,9.999999999994457e-05
KER-2,6/25/2025,08:20:00 pm,0,2025-06-25 20:20:00,8.478,8.974,0.0002000000000000668
KER-2,6/25/2025,08:30:00 pm,0,2025-06-25 20:30:00,8.4796,8.972,0.00019999999999988915
KER-2,6/25/2025,08:40:00 pm,0,2025-06-25 20:40:00,8.4808,8.97,0.00010000000000012221
KER-2,6/25/2025,08:50:00 pm,0,2025-06-25 20:50:00,8.4824,8.969,0.00010000000000012221
KER-2,6/25/2025,09:00:00 pm,0,2025-06-25 21:00:00,8.4837,8.97,0.00010000000000012221
KER-2,6/25/2025,09:10:00 pm,0,2025-06-25 21:10:00,8.4851,8.969,9.999999999994457e-05
KER-2,6/25/2025,09:20:00 pm,0,2025-06-25 21:20:00,8.4871,8.968,0.0
KER-2,6/25/2025,09:30:00 pm,0,2025-06-25 21:30:00,8.4883,8.968,0.0002000000000000668
KER-2,6/25/2025,09:40:00 pm,0,2025-06-25 21:40:00,8.4903,8.97,0.0002000000000000668
KER-2,6/25/2025,09:50:00 pm,0,2025-06-25 21:50:00,8.4916,8.968,9.999999999994457e-05
KER-2,6/25/2025,10:00:00 pm,0,2025-06-25 22:00:00,8.493,8.967,9.999999999994457e-05
KER-2,6/25/2025,10:10:00 pm,0,2025-06-25 22:10:00,8.4948,8.968,9.999999999994457e-05
KER-2,6/25/2025,10:20:00 pm,0,2025-06-25 22:20:00,8.4954,8.967,0.0002000000000000668
KER-2,6/25/2025,10:30:00 pm,0,2025-06-25 22:30:00,8.4959,8.965,9.999999999994457e-05
KER-2,6/25/2025,10:40:00 pm,0,2025-06-25 22:40:00,8.4961,8.966,0.0
KER-2,6/25/2025,10:50:00 pm,0,2025-06-25 22:50:00,8.4973,8.966,0.00030000000000001136
KER-2,6/25/2025,11:00:00 pm,0,2025-06-25 23:00:00,8.4987,8.963,0.0002000000000000668
KER-2,6/25/2025,11:10:00 pm,0,2025-06-25 23:10:00,8.499,8.965,0.0
KER-2,6/25/2025,11:20:00 pm,0,2025-06-25 23:20:00,8.5004,8.965,0.00030000000000001136
KER-2,6/25/2025,11:30:00 pm,0,2025-06-25 23:30:00,8.5012,8.962,9.999999999994457e-05
KER-2,6/25/2025,11:40:00 pm,0,2025-06-25 23:40:00,8.5026,8.963,0.00010000000000012221
KER-2,6/25/2025,11:50:00 pm,0,2025-06-25 23:50:00,8.5026,8.964,0.00010000000000012221
KER-2,6/26/2025,12:00:00 am,0,2025-06-26 00:00:00,8.5027,8.963,0.0
KER-2,6/26/2025,12:10:00 am,0,2025-06-26 00:10:00,8.5033,8.963,9.999999999994457e-05
KER-2,6/26/2025,12:20:00 am,0,2025-06-26 00:20:00,8.5038,8.962,0.0
KER-2,6/26/2025,12:30:00 am,0,2025-06-26 00:30:00,8.5043,8.962,0.0
KER-2,6/26/2025,12:40:00 am,0,2025-06-26 00:40:00,8.5052,8.962,9.999999999994457e-05
KER-2,6/26/2025,12:50:00 am,0,2025-06-26 00:50:00,8.506,8.961,9.999999999994457e-05
KER-2,6/26/2025,01:00:00 am,0,2025-06-26 01:00:00,8.5058,8.962,0.0
KER-2,6/26/2025,01:10:00 am,0,2025-06-26 01:10:00,8.5059,8.962,9.999999999994457e-05
KER-2,6/26/2025,01:20:00 am,0,2025-06-26 01:20:00,8.5067,8.961,9.999999999994457e-05
KER-2,6/26/2025,01:30:00 am,0,2025-06-26 01:30:00,8.5068,8.96,0.0
KER-2,6/26/2025,01:40:00 am,0,2025-06-26 01:40:00,8.507,8.96,0.00010000000000012221
KER-2,6/26/2025,01:50:00 am,0,2025-06-26 01:50:00,8.5073,8.959,0.00010000000000012221
KER-2,6/26/2025,02:00:00 am,0,2025-06-26 02:00:00,8.5076,8.96,0.0
KER-2,6/26/2025,02:10:00 am,0,2025-06-26 02:10:00,8.5078,8.96,0.0002000000000000668
KER-2,6/26/2025,02:20:00 am,0,2025-06-26 02:20:00,8.5076,8.958,9.999999999994457e-05
KER-2,6/26/2025,02:30:00 am,0,2025-06-26 02:30:00,8.5079,8.959,0.0
KER-2,6/26/2025,02:40:00 am,0,2025-06-26 02:40:00,8.5079,8.959,9.999999999994457e-05
KER-2,6/26/2025,02:50:00 am,0,2025-06-26 02:50:00,8.5077,8.958,9.999999999994457e-05
KER-2,6/26/2025,03:00:00 am,0,2025-06-26 03:00:00,8.5077,8.959,0.00010000000000012221
KER-2,6/26/2025,03:10:00 am,0,2025-06-26 03:10:00,8.5077,8.96,0.00030000000000001136
KER-2,6/26/2025,03:20:00 am,0,2025-06-26 03:20:00,8.508,8.957,0.00019999999999988915
KER-2,6/26/2025,03:30:00 am,0,2025-06-26 03:30:00,8.5083,8.959,9.999999999994457e-05
KER-2,6/26/2025,03:40:00 am,0,2025-06-26 03:40:00,8.5082,8.958,0.0
KER-2,6/26/2025,03:50:00 am,0,2025-06-26 03:50:00,8.5083,8.958,9.999999999994457e-05
KER-2,6/26/2025,04:00:00 am,0,2025-06-26 04:00:00,8.5087,8.957,0.00030000000000001136
KER-2,6/26/2025,04:10:00 am,0,2025-06-26 04:10:00,8.5088,8.96,0.00010000000000012221
KER-2,6/26/2025,04:20:00 am,0,2025-06-26 04:20:00,8.5094,8.959,9.999999999994457e-05
KER-2,6/26/2025,04:30:00 am,0,2025-06-26 04:30:00,8.5096,8.958,0.0
KER-2,6/26/2025,04:40:00 am,0,2025-06-26 04:40:00,8.51,8.958,9.999999999994457e-05
KER-2,6/26/2025,04:50:00 am,0,2025-06-26 04:50:00,8.5103,8.959,9.999999999994457e-05
KER-2,6/26/2025,05:00:00 am,0,2025-06-26 05:00:00,8.5103,8.958,0.0
KER-2,6/26/2025,05:10:00 am,0,2025-06-26 05:10:00,8.5111,8.958,0.0002000000000000668
KER-2,6/26/2025,05:20:00 am,0,2025-06-26 05:20:00,8.5124,8.96,0.0
KER-2,6/26/2025,05:30:00 am,0,2025-06-26 05:30:00,8.5128,8.96,0.0002000000000000668
KER-2,6/26/2025,05:40:00 am,0,2025-06-26 05:40:00,8.5142,8.958,9.999999999994457e-05
KER-2,6/26/2025,05:50:00 am,0,2025-06-26 05:50:00,8.5144,8.957,0.0
KER-2,6/26/2025,06:00:00 am,0,2025-06-26 06:00:00,8.5147,8.957,0.00019999999999988915
KER-2,6/26/2025,06:10:00 am,0,2025-06-26 06:10:00,8.5156,8.959,9.999999999994457e-05
KER-2,6/26/2025,06:20:00 am,0,2025-06-26 06:20:00,8.5159,8.958,0.0
KER-2,6/26/2025,06:30:00 am,0,2025-06-26 06:30:00,8.5161,8.958,9.999999999994457e-05
KER-2,6/26/2025,06:40:00 am,0,2025-06-26 06:40:00,8.5166,8.959,0.0
KER-2,6/26/2025,06:50:00 am,0,2025-06-26 06:50:00,8.5171,8.959,0.0
KER-2,6/26/2025,07:00:00 am,0,2025-06-26 07:00:00,8.5175,8.959,9.999999999994457e-05
